Time,HR,RR,HRV
139.82748198509216,62,0
140.82408046722412,62,0
142.8192105293274,62,[901],0
144.8176293373108,62,[901],0
144.82307052612305,62,[1135],0
144.8257932662964,60,[1210],234
144.8283815383911,60,[553],75
