Time,HR,RR
196.56570887565613,74,0
196.56897807121277,74,0
196.5728735923767,74,0
196.57559943199158,74,0
196.57841992378235,75,0
197.49479150772095,75,0
197.49932098388672,75,0
198.49253344535828,75,0
199.48986434936523,75,0
200.48782396316528,75,0
201.48556756973267,77,0
201.4899172782898,78,0
204.5422384738922,78,0
204.54652452468872,79,0
204.54895401000977,79,0
205.4742271900177,79,0
205.47793865203857,79,0
206.4750256538391,79,0
207.46966242790222,80,0
