Time,HR,RR
981.3975698947906,95,0
982.9339888095856,94,0
983.930810213089,94,0
983.9360585212708,93,0
984.9266586303711,93,0
985.9283931255341,93,0
986.924473285675,93,0
986.9287531375885,93,0
988.9185960292816,92,0
988.9232578277588,92,0
989.9168951511383,92,0
991.912034034729,92,0
991.917964220047,92,0
991.9217486381531,90,0
993.9060444831848,90,0
993.9101700782776,90,0
