Time,HR,RR,HRV
84.67401623725891,58,[1041],0
85.89472937583923,59,"[1041, 826]",0
86.89120602607727,59,"[1041, 826]",0
89.88157606124878,59,0
90.8809506893158,59,[1249],0
90.88567543029785,59,[1023],0
90.88953757286072,59,[986],226
90.89342975616455,59,"[478, 563]",37
91.87829208374023,59,"[478, 563]",0
91.88176536560059,60,[901],0
