Time,HR,RR,HRV
14.113440752029419,62,0
15.102449417114258,62,0
15.10887885093689,62,0
16.095382690429688,62,0
17.10029363632202,62,0
18.09274172782898,62,0
19.088690996170044,62,0
19.091719150543213,62,0
20.087019205093384,62,0
21.083211421966553,62,[1.8154296875],0
22.082462787628174,62,[1.8154296875],1
23.078263998031616,63,0
23.080950260162354,63,0
24.079241037368774,63,0
25.074275970458984,63,0
26.075810194015503,63,0
27.070369482040405,63,0
27.073689937591553,63,0
28.06781840324402,63,0
29.064697980880737,63,0
30.069974899291992,63,0
31.05972146987915,63,0
31.064749240875244,63,0
32.06094932556152,63,0
33.05433249473572,63,0
34.052241563797,63,0
35.052454233169556,63,0
35.05751442909241,63,0
36.04884219169617,63,0
37.044567584991455,64,0
38.046077489852905,65,0
39.03959655761719,65,0
39.04280662536621,65,0
40.038082122802734,65,0
41.037530183792114,65,0
42.0359742641449,66,0
43.03070116043091,67,0
44.02656388282776,67,0
44.02949118614197,67,0
45.02606129646301,67,0
46.02184176445007,66,0
47.022950410842896,66,0
48.018359899520874,65,0
48.02141785621643,65,0
49.01535511016846,65,0
