Time,HR,RR,HRV
143.08189344406128,59,[939],9
146.63608765602112,59,[939],47
146.64184045791626,59,[1023],0
148.56390762329102,59,[995],84
149.56015348434448,59,[986],28
149.56460094451904,59,[844],9
151.55525708198547,59,[986],142
152.55430150032043,59,[986],142
152.5611617565155,59,[873],0
152.5645673274994,60,[817],113
152.5689947605133,60,[769],56
152.57281970977783,61,[779],48
153.55065441131592,62,[958],10
153.55741691589355,62,[958],179
155.5438642501831,62,[1013],0
