Time,HR,RR,HRV
118.32867550849915,59,0
120.0004415512085,59,0
120.99781084060669,59,0
121.99665069580078,59,0
122.00139570236206,59,0
123.99368596076965,59,[1108],0
125.98785185813904,58,[1051],0
125.99160242080688,58,[864],57
129.04618310928345,58,[864],187
129.05269408226013,58,[1080],0
129.0555613040924,58,[1041],216
129.05968236923218,58,[1004],39
129.06298422813416,58,[948],37
129.06597185134888,58,[995],56
129.97882437705994,58,[995],47
130.975079536438,58,[986],0
