Time,HR,RR
102.28095483779907,72,0
103.45621681213379,72,0
104.45308208465576,73,0
105.4511981010437,73,0
105.45622873306274,73,0
106.44804286956787,73,0
107.44632005691528,74,0
108.4451310634613,74,0
109.44082903862,75,0
109.44617486000061,75,0
110.43839740753174,76,0
111.43639063835144,76,0
112.43445992469788,76,0
113.43163704872131,76,0
113.43703150749207,74,0
114.43010258674622,74,0
