Time,HR,RR,HRV
191.90403723716736,64,0
194.39345574378967,64,0
195.39043164253235,65,0
197.38422656059265,66,0
198.383620262146,66,0
198.38758635520935,66,0
198.39146161079407,66,0
198.3965871334076,66,0
198.40041971206665,66,0
199.38101243972778,66,0
200.3780596256256,68,0
201.37510442733765,68,0
202.37268161773682,69,0
202.37678289413452,70,0
203.37050676345825,71,0
205.36350464820862,72,0
205.36572790145874,72,0
206.3627097606659,72,0
206.36702632904053,71,0
207.3601531982422,70,0
208.35756850242615,69,0
209.35451316833496,68,0
210.3519411087036,68,0
210.35650181770325,68,0
211.35027027130127,66,0
