Time,HR,RR,HRV
90.73907566070557,62,[770.5078125],0
91.73397421836853,62,[953.125],100
91.74150443077087,62,[925.78125],183
92.730712890625,62,[870.1171875],28
93.73171138763428,62,[870.1171875],55
94.73121333122253,63,[861.328125],0
94.74221682548523,63,[925.78125],9
96.72356867790222,65,[788.0859375],64
96.73252463340759,64,[897.4609375],137
97.72145199775696,64,[889.6484375],109
98.71839046478271,64,[889.6484375],8
98.7242112159729,64,[861.328125],0
