Time,HR,RR
958.9527351856232,98,0
961.1240820884705,98,0
966.183828830719,98,0
966.186395406723,98,0
966.1891267299652,98,0
966.1922845840454,98,0
966.1952793598175,100,0
966.1988039016724,100,0
966.2017946243286,100,0
968.1052463054657,100,0
968.1126070022583,100,0
968.1170966625214,99,0
969.1044466495514,99,0
