Time,HR,RR,HRV
123.51442122459412,65,[778.3203125],28
124.55121326446533,65,[907.2265625],83
125.55090236663818,65,[870.1171875],129
128.54344654083252,65,"[750.9765625, 806.640625]",37
129.53898906707764,65,"[750.9765625, 806.640625]",120
129.5412302017212,67,0
129.54415607452393,67,[833.984375],0
129.54791593551636,68,"[806.640625, 778.3203125]",0
